2025-10-16 15:42:22, INFO: Using device: cpu
2025-10-16 15:42:23, INFO: human number: 5
2025-10-16 15:42:23, INFO: Human policy: orca
2025-10-16 15:42:23, INFO: Not randomize human's radius and preferred speed
2025-10-16 15:42:23, INFO: Training simulation: hybrid_scenario, test simulation: hybrid_scenario
2025-10-16 15:42:23, INFO: Traffic length: 14.0, Traffic height: 3.0, circle width: 7.0
2025-10-16 15:42:23, INFO: Agent is invisible and has holonomic kinematic constraint
2025-10-16 15:42:23, INFO: Load imitation learning trained weights.
2025-10-16 15:42:23, INFO: Current learning rate: 0.001000
2025-10-16 15:44:15, INFO: TRAIN in episode 74 has success rate: 1.00, collision rate: 0.00, nav time: 36.25, total reward: 0.0158
2025-10-16 15:44:15, INFO: TRAIN in episode 75 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0216
2025-10-16 15:44:16, INFO: TRAIN in episode 76 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0476
2025-10-16 15:44:17, INFO: TRAIN in episode 77 has success rate: 1.00, collision rate: 0.00, nav time: 34.75, total reward: 0.0264
2025-10-16 15:44:18, INFO: TRAIN in episode 78 has success rate: 1.00, collision rate: 0.00, nav time: 35.50, total reward: 0.0244
2025-10-16 15:44:19, INFO: TRAIN in episode 79 has success rate: 1.00, collision rate: 0.00, nav time: 31.00, total reward: 0.0392
2025-10-16 15:44:20, INFO: TRAIN in episode 80 has success rate: 1.00, collision rate: 0.00, nav time: 33.00, total reward: 0.0317
2025-10-16 15:44:21, INFO: TRAIN in episode 81 has success rate: 1.00, collision rate: 0.00, nav time: 41.00, total reward: 0.0137
2025-10-16 15:44:22, INFO: TRAIN in episode 82 has success rate: 1.00, collision rate: 0.00, nav time: 35.75, total reward: 0.0237
2025-10-16 15:44:23, INFO: TRAIN in episode 83 has success rate: 1.00, collision rate: 0.00, nav time: 28.50, total reward: 0.0510
2025-10-16 15:44:23, INFO: TRAIN in episode 84 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1086
2025-10-16 15:44:24, INFO: TRAIN in episode 85 has success rate: 1.00, collision rate: 0.00, nav time: 25.25, total reward: 0.0710
2025-10-16 15:44:25, INFO: TRAIN in episode 86 has success rate: 1.00, collision rate: 0.00, nav time: 31.50, total reward: 0.0369
2025-10-16 15:44:25, INFO: TRAIN in episode 87 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0515
2025-10-16 15:44:26, INFO: TRAIN in episode 88 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1471
2025-10-16 15:44:26, INFO: TRAIN in episode 89 has success rate: 1.00, collision rate: 0.00, nav time: 30.25, total reward: 0.0424
2025-10-16 15:44:27, INFO: TRAIN in episode 90 has success rate: 1.00, collision rate: 0.00, nav time: 47.75, total reward: 0.0067
2025-10-16 15:44:28, INFO: TRAIN in episode 91 has success rate: 1.00, collision rate: 0.00, nav time: 33.75, total reward: 0.0286
2025-10-16 15:44:29, INFO: TRAIN in episode 92 has success rate: 1.00, collision rate: 0.00, nav time: 30.75, total reward: 0.0402
2025-10-16 15:44:30, INFO: TRAIN in episode 93 has success rate: 1.00, collision rate: 0.00, nav time: 27.25, total reward: 0.0532
2025-10-16 15:44:31, INFO: TRAIN in episode 94 has success rate: 1.00, collision rate: 0.00, nav time: 31.75, total reward: 0.0362
2025-10-16 15:44:32, INFO: TRAIN in episode 95 has success rate: 1.00, collision rate: 0.00, nav time: 37.25, total reward: 0.0203
2025-10-16 15:44:33, INFO: TRAIN in episode 96 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0264
2025-10-16 15:44:33, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1921
2025-10-16 15:44:34, INFO: TRAIN in episode 98 has success rate: 1.00, collision rate: 0.00, nav time: 35.25, total reward: 0.0250
2025-10-16 15:44:35, INFO: TRAIN in episode 99 has success rate: 1.00, collision rate: 0.00, nav time: 28.25, total reward: 0.0354
2025-10-16 15:44:36, INFO: TRAIN in episode 100 has success rate: 1.00, collision rate: 0.00, nav time: 27.00, total reward: 0.0597
2025-10-16 15:44:37, INFO: TRAIN in episode 101 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0157
2025-10-16 15:44:38, INFO: TRAIN in episode 102 has success rate: 1.00, collision rate: 0.00, nav time: 32.25, total reward: 0.0343
2025-10-16 15:44:39, INFO: TRAIN in episode 103 has success rate: 1.00, collision rate: 0.00, nav time: 37.75, total reward: 0.0192
2025-10-16 15:44:40, INFO: TRAIN in episode 104 has success rate: 1.00, collision rate: 0.00, nav time: 28.75, total reward: 0.0496
2025-10-16 15:44:41, INFO: TRAIN in episode 105 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0143
2025-10-16 15:44:42, INFO: TRAIN in episode 106 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0618
2025-10-16 15:44:42, INFO: TRAIN in episode 107 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0564
2025-10-16 15:44:44, INFO: TRAIN in episode 108 has success rate: 1.00, collision rate: 0.00, nav time: 32.75, total reward: 0.0326
2025-10-16 15:44:44, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0563
2025-10-16 15:44:45, INFO: TRAIN in episode 110 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1598
2025-10-16 15:44:45, INFO: TRAIN in episode 111 has success rate: 1.00, collision rate: 0.00, nav time: 30.50, total reward: 0.0413
2025-10-16 15:44:46, INFO: TRAIN in episode 112 has success rate: 1.00, collision rate: 0.00, nav time: 26.50, total reward: 0.0629
2025-10-16 15:44:47, INFO: TRAIN in episode 113 has success rate: 1.00, collision rate: 0.00, nav time: 34.50, total reward: 0.0271
2025-10-16 15:44:48, INFO: TRAIN in episode 114 has success rate: 1.00, collision rate: 0.00, nav time: 32.75, total reward: 0.0326
2025-10-16 15:44:49, INFO: TRAIN in episode 115 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0289
2025-10-16 15:44:50, INFO: TRAIN in episode 116 has success rate: 1.00, collision rate: 0.00, nav time: 28.50, total reward: 0.0510
2025-10-16 15:44:51, INFO: TRAIN in episode 117 has success rate: 1.00, collision rate: 0.00, nav time: 26.75, total reward: 0.0613
2025-10-16 15:44:52, INFO: TRAIN in episode 118 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0573
2025-10-16 15:44:53, INFO: TRAIN in episode 119 has success rate: 1.00, collision rate: 0.00, nav time: 33.50, total reward: 0.0301
2025-10-16 15:44:54, INFO: TRAIN in episode 120 has success rate: 1.00, collision rate: 0.00, nav time: 24.50, total reward: 0.0777
2025-10-16 15:44:55, INFO: TRAIN in episode 121 has success rate: 1.00, collision rate: 0.00, nav time: 34.25, total reward: 0.0278
2025-10-16 15:44:56, INFO: TRAIN in episode 122 has success rate: 1.00, collision rate: 0.00, nav time: 37.75, total reward: 0.0178
2025-10-16 15:44:57, INFO: TRAIN in episode 123 has success rate: 1.00, collision rate: 0.00, nav time: 30.00, total reward: 0.0435
2025-10-16 15:44:58, INFO: TRAIN in episode 124 has success rate: 0.00, collision rate: 0.00, nav time: 50.00, total reward: 0.0000
2025-10-16 15:44:59, INFO: TRAIN in episode 125 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.2269
2025-10-16 15:45:00, INFO: TRAIN in episode 126 has success rate: 1.00, collision rate: 0.00, nav time: 30.00, total reward: 0.0435
2025-10-16 15:45:00, INFO: TRAIN in episode 127 has success rate: 1.00, collision rate: 0.00, nav time: 26.75, total reward: 0.0612
2025-10-16 15:45:01, INFO: TRAIN in episode 128 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0419
2025-10-16 15:45:02, INFO: TRAIN in episode 129 has success rate: 1.00, collision rate: 0.00, nav time: 32.75, total reward: 0.0326
2025-10-16 15:45:03, INFO: TRAIN in episode 130 has success rate: 1.00, collision rate: 0.00, nav time: 27.00, total reward: 0.0597
2025-10-16 15:45:05, INFO: TRAIN in episode 131 has success rate: 1.00, collision rate: 0.00, nav time: 35.00, total reward: 0.0257
2025-10-16 15:45:05, INFO: TRAIN in episode 132 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0166
2025-10-16 15:45:06, INFO: TRAIN in episode 133 has success rate: 1.00, collision rate: 0.00, nav time: 28.00, total reward: 0.0537
2025-10-16 15:45:07, INFO: TRAIN in episode 134 has success rate: 1.00, collision rate: 0.00, nav time: 29.75, total reward: 0.0447
2025-10-16 15:45:08, INFO: TRAIN in episode 135 has success rate: 1.00, collision rate: 0.00, nav time: 29.75, total reward: 0.0415
2025-10-16 15:45:09, INFO: TRAIN in episode 136 has success rate: 1.00, collision rate: 0.00, nav time: 37.50, total reward: 0.0197
2025-10-16 15:45:10, INFO: TRAIN in episode 137 has success rate: 1.00, collision rate: 0.00, nav time: 26.75, total reward: 0.0613
2025-10-16 15:45:11, INFO: TRAIN in episode 138 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2025-10-16 15:45:12, INFO: TRAIN in episode 139 has success rate: 1.00, collision rate: 0.00, nav time: 31.00, total reward: 0.0392
2025-10-16 15:45:13, INFO: TRAIN in episode 140 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0181
2025-10-16 15:45:13, INFO: TRAIN in episode 141 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1924
2025-10-16 15:45:14, INFO: TRAIN in episode 142 has success rate: 1.00, collision rate: 0.00, nav time: 33.25, total reward: 0.0309
2025-10-16 15:45:15, INFO: TRAIN in episode 143 has success rate: 1.00, collision rate: 0.00, nav time: 36.00, total reward: 0.0231
2025-10-16 15:45:15, INFO: TRAIN in episode 144 has success rate: 1.00, collision rate: 0.00, nav time: 33.25, total reward: 0.0309
2025-10-16 15:45:16, INFO: TRAIN in episode 145 has success rate: 1.00, collision rate: 0.00, nav time: 25.75, total reward: 0.0677
2025-10-16 15:45:17, INFO: TRAIN in episode 146 has success rate: 1.00, collision rate: 0.00, nav time: 26.75, total reward: 0.0613
2025-10-16 15:45:18, INFO: TRAIN in episode 147 has success rate: 1.00, collision rate: 0.00, nav time: 30.25, total reward: 0.0424
2025-10-16 15:45:19, INFO: TRAIN in episode 148 has success rate: 1.00, collision rate: 0.00, nav time: 28.00, total reward: 0.0429
2025-10-16 15:45:20, INFO: TRAIN in episode 149 has success rate: 1.00, collision rate: 0.00, nav time: 30.75, total reward: 0.0402
2025-10-16 15:45:20, INFO: TRAIN in episode 150 has success rate: 1.00, collision rate: 0.00, nav time: 31.25, total reward: 0.0382
2025-10-16 15:45:21, INFO: TRAIN in episode 151 has success rate: 1.00, collision rate: 0.00, nav time: 29.75, total reward: 0.0442
2025-10-16 15:45:22, INFO: TRAIN in episode 152 has success rate: 1.00, collision rate: 0.00, nav time: 30.25, total reward: 0.0393
2025-10-16 15:45:23, INFO: TRAIN in episode 153 has success rate: 1.00, collision rate: 0.00, nav time: 28.50, total reward: 0.0510
